x,y,z,target
0.043745,0.246964,0.082502,dining_chair2
0.07403,0.627752,0.12139,dining_chair2
0.416527,0.555115,0.157267,dining_chair2
0.439635,0.246974,0.391938,dining_chair2
0.29182,0.6033,0.05732,dining_chair2
0.092445,0.627752,0.348554,dining_chair2
0.059648,0.740782,0.055523,dining_chair2
0.161714,0.946707,0.031173,dining_chair2
0.037036,0.244358,0.244789,dining_chair2
0.439744,0.164953,0.04165,dining_chair2
0.444518,0.086365,0.474827,dining_chair2
0.426587,0.097719,0.452046,dining_chair2
0.451817,0.401876,0.044666,dining_chair2
0.299621,0.899155,0.036858,dining_chair2
0.408657,0.555115,0.374988,dining_chair2
0.288891,0.960955,0.03624,dining_chair2
0.167985,0.627752,0.090437,dining_chair2
0.04836,0.510715,0.074434,dining_chair2
0.327703,0.87301,0.031785,dining_chair2
0.034419,0.239823,0.341983,dining_chair2
0.454462,0.243374,0.44493,dining_chair2
0.419064,0.578488,0.444963,dining_chair2
0.073351,0.627752,0.268456,dining_chair2
0.179807,0.555115,0.082493,dining_chair2
0.424786,0.617438,0.457021,dining_chair2
0.440377,0.721278,0.075887,dining_chair2
0.055868,0.580441,0.365254,dining_chair2
0.104438,0.6033,0.446353,dining_chair2
0.04981,0.236305,0.442679,dining_chair2
0.249672,0.627752,0.378232,dining_chair2
0.439416,0.707076,0.075488,dining_chair2
0.249069,0.555115,0.31495,dining_chair2
0.029581,0.799753,0.069745,dining_chair2
0.035672,0.241994,0.29068,dining_chair2
0.20687,0.596941,0.053468,dining_chair2
0.160338,0.555115,0.436005,dining_chair2
0.447635,0.457246,0.042934,dining_chair2
0.288967,0.555115,0.195776,dining_chair2
0.42866,0.619876,0.450555,dining_chair2
0.416334,0.605757,0.451039,dining_chair2
0.363236,0.555115,0.140366,dining_chair2
0.427935,0.722546,0.067751,dining_chair2
0.129847,0.627752,0.115182,dining_chair2
0.056643,0.079151,0.447339,dining_chair2
0.35591,0.915752,0.035878,dining_chair2
0.435374,0.600511,0.116693,dining_chair2
0.057395,0.182469,0.067283,dining_chair2
0.156668,0.555115,0.425987,dining_chair2
0.403554,0.929128,0.047408,dining_chair2
0.435375,0.603219,0.182733,dining_chair2
0.160485,0.592791,0.065446,dining_chair2
0.411759,0.6033,0.461674,dining_chair2
0.317258,0.595255,0.463032,dining_chair2
0.057623,0.929335,0.066735,dining_chair2
0.060892,0.597681,0.444962,dining_chair2
0.302426,0.614349,0.451042,dining_chair2
0.13125,0.887239,0.044655,dining_chair2
0.059127,0.266014,0.054264,dining_chair2
0.051844,0.247144,0.07299,dining_chair2
0.055875,0.571707,0.101878,dining_chair2
0.293606,0.843224,0.036465,dining_chair2
0.026995,0.475688,0.462574,dining_chair2
0.027361,0.624107,0.064384,dining_chair2
0.241433,0.555115,0.285672,dining_chair2
0.440604,0.481946,0.360442,dining_chair0
0.475244,0.069036,0.138925,dining_chair0
0.52736,0.460431,0.54871,dining_chair0
0.276074,0.974544,0.028223,dining_chair0
0.282076,0.757311,0.066571,dining_chair0
0.081691,0.47662,0.217449,dining_chair0
0.420065,0.933777,0.035585,dining_chair0
0.365207,0.80423,0.069801,dining_chair0
0.469699,0.819459,0.082107,dining_chair0
0.41595,0.808178,0.043918,dining_chair0
0.207638,0.48558,0.241819,dining_chair0
0.348491,0.665036,0.039123,dining_chair0
0.141642,0.953258,0.045469,dining_chair0
0.279351,0.47358,0.501821,dining_chair0
0.479632,0.280345,0.523281,dining_chair0
0.092657,0.100451,0.519943,dining_chair0
0.194822,0.498578,0.085355,dining_chair0
0.25274,0.779758,0.067947,dining_chair0
0.494754,0.48483,0.222255,dining_chair0
0.203035,0.479458,0.423745,dining_chair0
0.476253,0.108824,0.166411,dining_chair0
0.288932,0.482116,0.344362,dining_chair0
0.315282,0.45649,0.579756,dining_chair0
0.353678,0.437618,0.62019,dining_chair0
0.216047,0.701756,0.061494,dining_chair0
0.044343,0.468781,0.226416,dining_chair0
0.185618,0.790778,0.041967,dining_chair0
0.304929,0.454007,0.590654,dining_chair0
0.226521,0.484865,0.265954,dining_chair0
0.233509,0.948015,0.031388,dining_chair0
0.098923,0.496021,0.114633,dining_chair0
0.482544,0.15348,0.145299,dining_chair0
0.439135,0.88112,0.043966,dining_chair0
0.2634,0.713945,0.062688,dining_chair0
0.347806,0.893664,0.038153,dining_chair0
0.455477,0.363661,0.173914,dining_chair0
0.534116,0.481709,0.255312,dining_chair0
0.259554,0.481896,0.350664,dining_chair0
0.484228,0.818516,0.077316,dining_chair0
0.295628,0.946907,0.031272,dining_chair0
0.271306,0.429431,0.622234,dining_chair0
0.473659,0.351911,0.191192,dining_chair0
0.136675,0.943447,0.034136,dining_chair0
0.070443,0.485873,0.17146,dining_chair0
0.111274,0.23347,0.150222,dining_chair0
0.473196,0.095801,0.162506,dining_chair0
0.030661,0.481998,0.4495,dining_chair0
0.33508,0.488593,0.155808,dining_chair0
0.272583,0.499499,0.095205,dining_chair0
0.240097,0.912607,0.065047,dining_chair0
0.111841,0.385484,0.516076,dining_chair0
0.369805,0.768921,0.068839,dining_chair0
0.106383,0.115675,0.160166,dining_chair0
0.322161,0.702054,0.060978,dining_chair0
0.142047,0.710908,0.065145,dining_chair0
0.482179,0.465076,0.542368,dining_chair0
0.330257,0.74833,0.06626,dining_chair0
0.244353,0.426854,0.62083,dining_chair0
0.43803,0.483036,0.323677,dining_chair0
0.242963,0.49549,0.117523,dining_chair0
0.463063,0.372733,0.522388,dining_chair0
0.322559,0.901899,0.065627,dining_chair0
0.123599,0.454763,0.58746,dining_chair0
0.289846,0.674484,0.026416,dining_chair0
0.214684,0.911138,0.065829,dining_chair0
0.524475,0.478614,0.477494,dining_chair0
0.091672,0.243765,0.508033,dining_chair0
0.089985,0.179673,0.513487,dining_chair0
0.490809,0.067003,0.54702,dining_chair0
0.422066,0.912029,0.068113,dining_chair0
0.086645,0.482904,0.329005,dining_chair0
0.083461,0.138006,0.522084,dining_chair0
0.475711,0.296292,0.526538,dining_chair0
0.09735,0.35914,0.175382,dining_chair0
0.435927,0.465183,0.54176,dining_chair0
0.127067,0.421574,0.185989,dining_chair0
0.383649,0.841091,0.041933,dining_chair0
0.238751,0.837859,0.069059,dining_chair0
0.109064,0.460076,0.564277,dining_chair0
0.312211,0.442596,0.623337,dining_chair0
0.177145,0.485094,0.254601,dining_chair0
0.083178,0.040131,0.148949,dining_chair0
0.290954,0.771959,0.067253,dining_chair0
0.117229,0.241778,0.167764,dining_chair0
0.109606,0.928297,0.043814,dining_chair0
0.402808,0.774823,0.041973,dining_chair0
0.099476,0.368901,0.169972,dining_chair0
0.285916,0.482568,0.332115,dining_chair0
0.250497,0.479346,0.421178,dining_chair0
0.383232,0.875301,0.0407,dining_chair0
0.54807,0.469421,0.419266,dining_chair0
0.155773,0.957872,0.05066,dining_chair0
0.211323,0.481736,0.356733,dining_chair0
0.12075,0.371635,0.500555,dining_chair0
0.358628,0.736004,0.037392,dining_chair0
0.431023,0.497672,0.10557,dining_chair0
0.537509,0.471054,0.294384,dining_chair0
0.336441,0.482649,0.330146,dining_chair0
0.29271,0.474282,0.494813,dining_chair0
0.290169,0.479957,0.402786,dining_chair0
0.175458,0.681191,0.052904,dining_chair0
0.33194,0.869557,0.039054,dining_chair0
0.28692,0.485243,0.257371,dining_chair0
0.38955,0.745488,0.03932,dining_chair0
0.29787,0.844119,0.068262,dining_chair0
0.49253,0.037958,0.549826,dining_chair0
0.339298,0.472961,0.507402,dining_chair0
0.369067,0.490359,0.146079,dining_chair0
0.477006,0.819311,0.085363,dining_chair0
0.538606,0.457017,0.52651,dining_chair0
0.103089,0.212484,0.173309,dining_chair0
0.246037,0.429906,0.621309,dining_chair0
0.396408,0.484539,0.274186,dining_chair0
0.429079,0.464975,0.542657,dining_chair0
0.484227,0.786111,0.064315,dining_chair0
0.215246,0.554018,0.046198,dining_chair0
0.195406,0.966458,0.05451,dining_chair0
0.080802,0.038122,0.142019,dining_chair0
0.283937,0.925521,0.063114,dining_chair0
0.056447,0.48403,0.194171,dining_chair0
0.215014,0.535539,0.048869,dining_chair0
0.410978,0.48234,0.34323,dining_chair0
0.036024,0.481389,0.326443,dining_chair0
0.307053,0.480124,0.398714,dining_chair0
0.335225,0.801822,0.040036,dining_chair0
0.251106,0.488316,0.162595,dining_chair0
0.224323,0.467057,0.533235,dining_chair0
0.212445,0.962786,0.057072,dining_chair0
0.085868,0.13826,0.151391,dining_chair0
0.196753,0.876961,0.069186,dining_chair0
0.285676,0.702591,0.032288,dining_chair0
0.327201,0.77086,0.06758,dining_chair0
0.040198,0.483008,0.363315,dining_chair0
0.390726,0.868512,0.041324,dining_chair0
0.339021,0.960814,0.028625,dining_chair0
0.210706,0.905491,0.037804,dining_chair0
0.402462,0.485634,0.235329,dining_chair0
0.402253,0.808487,0.043019,dining_chair0
0.368756,0.486944,0.196856,dining_chair0
0.026758,0.466769,0.434811,dining_chair0
0.154199,0.484404,0.274941,dining_chair0
0.300077,0.715176,0.062787,dining_chair0
0.434487,0.438184,0.607054,dining_chair0
0.473506,0.294163,0.186371,dining_chair0
0.430769,0.937303,0.03515,dining_chair0
0.435057,0.797636,0.074006,dining_chair0
0.303875,0.969168,0.026447,dining_chair0
0.18998,0.96486,0.027923,dining_chair0
0.471389,0.484155,0.276996,dining_chair0
0.158094,0.790642,0.043721,dining_chair0
0.272151,0.804204,0.06844,dining_chair0
0.303415,0.497129,0.108369,dining_chair0
0.26786,0.865429,0.067772,dining_chair0
0.441362,0.709887,0.065217,dining_chair0
0.269128,0.853559,0.068216,dining_chair0
0.179415,0.73613,0.03871,dining_chair0
0.206145,0.831011,0.070206,dining_chair0
0.286422,0.820729,0.039805,dining_chair0
0.088377,0.46933,0.523795,dining_chair0
0.454638,0.45248,0.597424,dining_chair0
0.481398,0.051658,0.557232,dining_chair0
0.346613,0.483743,0.299381,dining_chair0
0.095182,0.138399,0.16462,dining_chair0
0.430631,0.489366,0.151758,dining_chair0
0.221637,0.482832,0.324782,dining_chair0
0.307051,0.691503,0.059031,dining_chair0
0.204981,0.792271,0.069848,dining_chair0
0.339391,0.482608,0.079505,dining_chair0
0.318252,0.743532,0.036999,dining_chair0
0.230427,0.597021,0.049374,dining_chair0
0.48346,0.886551,0.076574,dining_chair0
0.483299,0.489591,0.150649,dining_chair0
0.316135,0.704776,0.061462,dining_chair0
0.21312,0.494602,0.056343,dining_chair0
0.455922,0.273506,0.512136,dining_chair0
0.404863,0.480122,0.411114,dining_chair0
0.476193,0.740548,0.046193,dining_chair0
0.464807,0.905726,0.072927,dining_chair0
0.418828,0.479434,0.438295,dining_chair0
0.331195,0.479613,0.413815,dining_chair0
0.107604,0.131537,0.531807,dining_chair0
0.459043,0.417164,0.517706,dining_chair0
0.460898,0.845653,0.078649,dining_chair0
0.343898,0.929179,0.034527,dining_chair0
0.464884,0.234568,0.157144,dining_chair0
0.321735,0.961585,0.057068,dining_chair0
0.459355,0.39817,0.492741,dining_chair0
0.159107,0.498346,0.102395,dining_chair0
0.520336,0.476711,0.161721,dining_chair0
0.217489,0.455843,0.582626,dining_chair0
0.06233,0.481639,0.41505,dining_chair0
0.119717,0.422262,0.488739,dining_chair0
0.185099,0.899629,0.039278,dining_chair0
0.084588,0.111278,0.149713,dining_chair0
0.081448,0.488107,0.15881,dining_chair0
0.474399,0.040078,0.154659,dining_chair0
0.276186,0.875146,0.067249,dining_chair0
0.233238,0.496069,0.11432,dining_chair0
0.236016,0.484572,0.275107,dining_chair0
0.101984,0.321909,0.182864,dining_chair0
0.102853,0.166439,0.168273,dining_chair0
0.113007,0.289055,0.503851,dining_chair0
0.472067,0.489045,0.153608,dining_chair0
0.348773,0.53739,0.061746,dining_chair0
0.104704,0.157504,0.537498,dining_chair0
0.503518,0.484803,0.2073,dining_chair0
0.482815,0.10956,0.525944,dining_chair0
0.128182,0.836362,0.047887,dining_chair0
0.476765,0.248051,0.155083,dining_chair0
0.273409,0.783326,0.0678,dining_chair0
0.397499,0.68047,0.048647,dining_chair0
0.038841,0.472274,0.511272,dining_chair0
0.384782,0.462371,0.553898,dining_chair0
0.112231,0.18311,0.148348,dining_chair0
0.477381,0.031957,0.532828,dining_chair0
0.436267,0.461464,0.558084,dining_chair0
0.484227,0.855334,0.065812,dining_chair0
0.454484,0.286658,0.524346,dining_chair0
0.385207,0.708976,0.063361,dining_chair0
0.349842,0.653879,0.047783,dining_chair0
0.454543,0.376041,0.520052,dining_chair0
0.196929,0.445706,0.617953,dining_chair0
0.083591,0.053728,0.526615,dining_chair0
0.089774,0.154007,0.14488,dining_chair0
0.188878,0.925721,0.036163,dining_chair0
0.097398,0.75412,0.07852,dining_chair0
0.549067,0.463808,0.430432,dining_chair0
0.258769,0.669973,0.040822,dining_chair0
0.105586,0.497336,0.107402,dining_chair0
0.060301,0.474183,0.14773,dining_chair0
0.466339,0.283115,0.1843,dining_chair0
0.271935,0.729578,0.064484,dining_chair0
0.448537,0.370965,0.510522,dining_chair0
0.045588,0.483421,0.251115,dining_chair0
0.091716,0.291033,0.506081,dining_chair0
0.090536,0.174742,0.537506,dining_chair0
0.104863,0.170933,0.142282,dining_chair0
0.476777,0.428537,0.190793,dining_chair0
0.092571,0.758305,0.066704,dining_chair0
0.098746,0.443371,0.592412,dining_chair0
0.062592,0.450644,0.564605,dining_chair0
0.028793,0.473362,0.411265,dining_chair0
0.397757,0.824413,0.042964,dining_chair0
0.356824,0.557573,0.045809,dining_chair0
0.484228,0.772699,0.076777,dining_chair0
0.096723,0.735012,0.055489,dining_chair0
0.333594,0.486052,0.23034,dining_chair0
0.174286,0.692508,0.031532,dining_chair0
0.380488,0.848532,0.041635,dining_chair0
0.53618,0.481456,0.451768,dining_chair0
0.442219,0.828924,0.075687,dining_chair0
0.447179,0.885305,0.073582,dining_chair0
0.059988,0.463904,0.547757,dining_chair0
0.313982,0.481116,0.371972,dining_chair0
0.209052,0.915908,0.065438,dining_chair0
0.148892,0.462148,0.554989,dining_chair0
0.260353,0.834305,0.068553,dining_chair0
0.347331,0.480201,0.398703,dining_chair0
0.142898,0.801485,0.073894,dining_chair0
0.469509,0.252323,0.155751,dining_chair0
0.2642,0.799437,0.068476,dining_chair0
0.482187,0.040679,0.133522,dining_chair0
0.535054,0.48242,0.438505,dining_chair0
0.350609,0.818103,0.069596,dining_chair0
0.196938,0.485558,0.241526,dining_chair0
0.109286,0.927813,0.05746,dining_chair0
0.346294,0.72094,0.035352,dining_chair0
0.466208,0.446885,0.202124,dining_chair0
0.200121,0.457548,0.575151,dining_chair0
0.379524,0.466627,0.535194,dining_chair0
0.031772,0.474192,0.376096,dining_chair0
0.529655,0.483356,0.336274,dining_chair0
0.321834,0.70288,0.032408,dining_chair0
0.463062,0.126269,0.529625,dining_chair0
0.484228,0.774581,0.069821,dining_chair0
0.340307,0.750312,0.037972,dining_chair0
0.500303,0.481831,0.392977,dining_chair0
0.199522,0.939655,0.033449,dining_chair0
0.513309,0.484177,0.223971,dining_chair0
0.329708,0.464603,0.544006,dining_chair0
0.364557,0.591439,0.058081,dining_chair0
0.060927,0.481475,0.426607,dining_chair0
0.098134,0.753258,0.078214,dining_chair0
0.399657,0.829531,0.042975,dining_chair0
0.088122,0.255945,0.51451,dining_chair0
0.156357,0.46718,0.532922,dining_chair0
0.100728,0.454969,0.586624,dining_chair0
0.480235,0.059702,0.161873,dining_chair0
0.319537,0.921614,0.034974,dining_chair0
0.452915,0.731787,0.070733,dining_chair0
0.515882,0.474965,0.499298,dining_chair0
0.215219,0.487428,0.182982,dining_chair0
0.247911,0.743812,0.037144,dining_chair0
0.270211,0.478823,0.435504,dining_chair0
0.460458,0.484206,0.27617,dining_chair0
0.255156,0.934824,0.06215,dining_chair0
0.079297,0.078091,0.5299,dining_chair0
0.450978,0.438328,0.182639,dining_chair0
0.474561,0.376812,0.512615,dining_chair0
0.322432,0.464244,0.545586,dining_chair0
0.101546,0.413046,0.17513,dining_chair0
0.46374,0.484161,0.27712,dining_chair0
0.540355,0.483261,0.362218,dining_chair0
0.055004,0.468552,0.16308,dining_chair0
0.103714,0.207653,0.172733,dining_chair0
0.1789,0.773063,0.041523,dining_chair0
0.354082,0.673186,0.034399,dining_chair0
0.504511,0.48106,0.436624,dining_chair0
0.48279,0.459548,0.566626,dining_chair0
0.099533,0.111518,0.544235,dining_chair0
0.528597,0.483114,0.34895,dining_chair0
0.423389,0.917502,0.067466,dining_chair0
0.349901,0.498431,0.081939,dining_chair0
0.10412,0.853987,0.081897,dining_chair0
0.092104,0.792628,0.086766,dining_chair0
0.465714,0.477128,0.478464,dining_chair0
0.497426,0.481243,0.419986,dining_chair0
0.149231,0.484945,0.254709,dining_chair0
0.470192,0.035971,0.554599,dining_chair0
0.334211,0.819855,0.040348,dining_chair0
0.310259,0.494218,0.079263,dining_chair0
0.364624,0.648718,0.050275,dining_chair0
0.230322,0.480572,0.387635,dining_chair0
0.154237,0.456873,0.577919,dining_chair0
0.24781,0.443106,0.622953,dining_chair0
0.11121,0.375028,0.190446,dining_chair0
0.226674,0.676116,0.0557,dining_chair0
0.212335,0.476367,0.475917,dining_chair0
0.183551,0.486082,0.219984,dining_chair0
0.196561,0.875111,0.069273,dining_chair0
0.329687,0.464436,0.544739,dining_chair0
0.395129,0.877189,0.041163,dining_chair0
0.047705,0.46317,0.191521,dining_chair0
0.295713,0.498262,0.102063,dining_chair0
0.463902,0.274213,0.160446,dining_chair0
0.094664,0.13375,0.164,dining_chair0
0.17893,0.491629,0.140084,dining_chair0
0.256812,0.846925,0.068489,dining_chair0
0.224501,0.478733,0.441906,dining_chair0
0.279403,0.679923,0.027781,dining_chair0
0.325445,0.483526,0.305877,dining_chair0
0.420069,0.686106,0.030104,dining_chair0
0.405978,0.452006,0.599253,dining_chair0
0.231159,0.48375,0.298932,dining_chair0
0.11228,0.452569,0.597065,dining_chair0
0.140751,0.834902,0.045462,dining_chair0
0.481567,0.4778,0.474007,dining_chair0
0.318566,0.480204,0.39686,dining_chair0
0.106469,0.332616,0.159153,dining_chair0
0.10026,0.729667,0.065531,dining_chair0
0.04742,0.482215,0.194347,dining_chair0
0.110127,0.728761,0.042332,dining_chair0
0.315889,0.66992,0.050129,dining_chair0
0.238903,0.495727,0.116212,dining_chair0
0.495585,0.481638,0.397125,dining_chair0
0.457718,0.216846,0.530531,dining_chair0
0.218862,0.456596,0.579309,dining_chair0
0.108688,0.491734,0.138829,dining_chair0
0.429096,0.449943,0.60836,dining_chair0
0.249067,0.851837,0.03987,dining_chair0
0.391809,0.964472,0.047626,dining_chair0
0.188412,0.693654,0.060436,dining_chair0
0.294306,0.483772,0.299246,dining_chair0
0.461242,0.224005,0.535399,dining_chair0
0.1768,0.484034,0.287804,dining_chair0
0.114798,0.740823,0.04425,dining_chair0
0.104608,0.453507,0.592999,dining_chair0
0.536044,0.476732,0.27762,dining_chair0
0.262428,0.711936,0.062458,dining_chair0
0.482022,0.337859,0.178519,dining_chair0
0.098482,0.757305,0.050398,dining_chair0
0.468146,0.394439,0.49535,dining_chair0
0.331387,0.451786,0.60032,dining_chair0
0.285657,0.964114,0.027744,dining_chair0
0.478839,0.194942,0.149408,dining_chair0
0.121423,0.342129,0.166248,dining_chair0
0.329324,0.887453,0.066822,dining_chair0
0.051538,0.481479,0.445225,dining_chair0
0.095847,0.189859,0.145223,dining_chair0
0.123699,0.37409,0.170631,dining_chair0
0.107338,0.188338,0.144831,dining_chair0
0.334195,0.718605,0.063513,dining_chair0
0.258522,0.485352,0.253402,dining_chair0
0.365613,0.567333,0.048432,dining_chair0
0.291174,0.814259,0.068406,dining_chair0
0.439521,0.475704,0.489294,dining_chair0
0.472347,0.026601,0.145208,dining_chair0
0.134777,0.482539,0.337053,dining_chair0
0.187933,0.814407,0.042393,dining_chair0
0.244418,0.485584,0.079173,dining_chair0
0.456576,0.224118,0.527473,dining_chair0
0.354905,0.523663,0.069564,dining_chair0
0.149905,0.489132,0.154052,dining_chair0
0.214624,0.609947,0.054048,dining_chair0
0.321916,0.796055,0.03958,dining_chair0
0.368775,0.728179,0.065523,dining_chair0
0.270906,0.484865,0.267683,dining_chair0
0.044207,0.470645,0.228257,dining_chair0
0.139526,0.727123,0.068375,dining_chair0
0.186107,0.890068,0.068722,dining_chair0
0.112285,0.463195,0.223564,dining_chair1
0.361707,0.349968,0.388766,dining_chair1
0.027929,0.228309,0.075308,dining_chair1
0.043244,0.628411,0.051688,dining_chair1
0.164373,0.441245,0.064981,dining_chair1
0.256257,0.209399,0.071046,dining_chair1
0.081945,0.64866,0.361591,dining_chair1
